Name of Product,Description,Image Link,Price,Rating,Name of Store
OPPO A55 4GB/64GB Smartphone (Garansi Resmi) - Promo Sale,"OPPO A55 4GB/64GB

GRATIS Proteksi Gadget hanya berlaku:
21 - 30 Juni 2023
Kuota Terbatas!

Spesifikasi:

DIMENSIONS DAN WEIGHT
Tinggi: 163,6 mm
Lebar: 75,7 mm
Ketebalan: 8,4 mm
Berat: 193+/-3g

MEMORI
4 GB +64 GB
Tipe RAM: LPDDR4X @ 1600 MHz, 2 x 16 bit
Penyimpanan Eksternal: Kartu MicroSD (Penyimpanan Maksimal: 256 GB)
Versi USB: USB 2.0
USB OTG: Didukung

DISPLAY
Ukuran: 6.51 ''
Rasio Layar: 89.2%
Resolusi: HD + (1600 x 720)
Refresh Rate: 60Hz
Touch Sampling Rate: 120 Hz
Kerapatan Piksel: 269 ​​ppi
Rasio Kontras: 1500: 1
Panel: LCD (A-SI)
Penutup Kaca: NEG T2X-1

KAMERA
Belakang
Kamera Utama: F/1.8; FOV 77 °; Lensa 5p; AF didukung; motor fokus terbuka; OIS tidak didukung
Makro: F/2.4; Fov 88.8 °; Lensa 3p; AF dan OIS tidak didukung
Kamera mono: F/2.4; Fov 88.8 °; Lensa 3p; AF dan OIS tidak didukung
Depan
Kamera depan: 16MP (F/2.0)
FOV 79.3 °
Lensa 5p
Mode Pemotretan: Foto, Video, Malam, Potret, Panorama, Makro, Stiker, Selang Waktu, Pakar

CHIPSET
CPU: MediaTek Helio G35
Kecepatan CPU: Hingga 2.3GHz
Inti CPU: 8
Model GPU: IMG GE8320 @ 680 MHz

BATERAI
4890 mAh/18.92 Wh (Rated value)
5000 mAh/19.35 Wh (Typical value)
Flash Charge 9V/2A

SELULER
SIM 2 : Didukung
Tipe Kartu SIM : Nano-sim
2G (GSM): 850/900/1800/1900 MHz
3G (WCDMA): B1 / B5 / B8
4G: TD-LTE Band 38/40/41 (2535-2655 MHz)
4G: LTE FDD Band 1/3/5/8
5G: Tidak didukung

KONEKTIVITAS
WLAN:
Wi-Fi 5 (802.11ac), 802.11a/b/g/n/
Wi-Fi 2.4G/5.1G/5.8G
Wi-Fi Display dan Wi-Fi tethering
Versi Bluetooth: Bluetooth 5.0, Bluetooth Hemat Daya
Antarmuka USB: USB Type-C
NFC: Tidak didukung

SISTEM OPERASI
Color OS 11.1

DI DALAM KOTAK
1 Perangkat
1 Charger
1 Kabel Data USB
1 SIM Ejector
1 Panduan Keselamatan
1 Panduan Cepat
1 Case Pelindung",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/3/9/5d3cc554-6e7a-4ecf-9946-fbddefaf1ade.jpg.webp?ect=4g,Rp2.699.000,4.9,OPPO OFFICIAL STORE
Infinix Note 30 Pro 8/256 GB Garansi Resmi,"Baru dan Segel ~
Garansi Resmi ~
IMEI Terdaftar ~

Kelengkapan :
- Unit
- Charger
- Antigores (Terpasang bawaan pabrikan)
- Tempered Glass
- Softcase
- Wireless charge pad


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2023, May 22
Status Available. Released 2023, May 22
BODY Dimensions 168.5 x 76.5 x 8.5 mm (6.63 x 3.01 x 0.33 in)
Weight 205 g (7.23 oz)
Build Glass front, plastic frame, glass back
SIM Dual SIM (Nano-SIM, dual stand-by)
IP53
DISPLAY Type AMOLED, 1B colors, 120Hz, 900 nits (peak)
Size 6.78 inches, 113.7 cm2 (~88.2% screen-to-body ratio)
Resolution 1080 x 2460 pixels (~388 ppi density)
* the display diagonal size and resolution are not confirmed
PLATFORM OS Android 13, XOS 13
Chipset Mediatek MT8781 Helio G99 (6nm)
CPU Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G57 MC2
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB 8GB RAM, 256GB 8GB RAM
UFS
MAIN CAMERA Triple 108 MP, (wide), PDAF
2 MP, f/2.4, (depth)
QVGA
Features Quad-LED flash, HDR, panorama
Video 1440p@30fps, 1080p@30fps
SELFIE CAMERA Single 32 MP, f/2.0, (wide)
Features LED flash, HDR
Video 1080p@30fps
SOUND Loudspeaker Yes, with dual speakers
3.5mm jack Yes
Tuned by JBL
24-bit/192kHz audio
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct
Bluetooth Yes
Positioning GPS
NFC Yes (market/region dependent)
Radio FM radio
USB USB Type-C 2.0, OTG
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Po 5000 mAh, non-removable
Charging 68W wired,",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/6/e0686bd1-d453-4547-8510-e94e6b2d71a7.png.webp?ect=4g,Rp2.537.000,5,duniagadgetku
NOKIA C12 3/64 64Gb GARANSI RESMI,"Nokia C12 3/64Gb
Imei Terdaftar
Signal Aktif
Garansi resmi Nokia 1thn


Layar: IPS LCD 6.3 inci

Prosesor: Unisoc SC9863A1 (28nm)

Memori Internal: 64 GB

RAM: 3+2 GB

Kamera: Belakang 8 MP, Depan 5 MP

Sistem operasi: Android 12 (Go edition)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/31/104b25ef-3b90-411a-a42c-d8b7eb0a9a3f.jpg.webp?ect=4g,Rp938.000,0,Murah Meriah Shop
Realme C35 4/64GB + 4/128GB Garansi Resmi,"Garansi Resmi ~
IMEI Terdaftar ~

NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2022, February 10
Status Available. Released 2022, February 14
BODY Dimensions 164.4 x 75.6 x 8.1 mm (6.47 x 2.98 x 0.32 in)
Weight 189 g (6.67 oz)
Build Glass front, plastic frame, plastic back
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD, 600 nits (peak)
Size 6.6 inches, 104.4 cm2 (~84.0% screen-to-body ratio)
Resolution 1080 x 2408 pixels, 20:9 ratio (~401 ppi density)
PLATFORM OS Android 11, Realme UI 2.0
Chipset Unisoc Tiger T616 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G57 MP1
MEMORY Card slot microSDXC (dedicated slot)
Internal 64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM
UFS 2.2
MAIN CAMERA Triple 50 MP, f/1.8, 26mm (wide), 1/2.76"", 0.64µm, PDAF
2 MP, f/2.4, (macro)
0.3 MP, f/2.8, (depth)
Features LED flash, HDR, panorama
Video 1080p@30fps
SELFIE CAMERA Single 8 MP, f/2.0
Features HDR
Video 720p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC No
Radio FM radio
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Po 5000 mAh, non-removable
Charging Fast charging 18W",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/27/12e187bf-6edf-4d39-a86f-e8e2f6c29c6c.jpg.webp?ect=4g,Rp1.688.000,5,duniagadgetku
Apple iPhone 14 - Garansi Resmi iBox Apple Indonesia,"Garansi Resmi Apple Indonesia 1 Tahun

100% Original Baru dan Segel

Imei Terdaftar Resmi di Kemenperin

Spesifikasi :

Jaringan
GSM / CDMA / HSPA / EVDO / LTE / 5G
Sistem Operasi
iOS 16
Prosesor
Apple A15 Bionic (5 nm), Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard)
GPU
Apple GPU (5-core graphics)
RAM
6 GB
Ukuran Layar
6.1 inch
Tipe Layar
Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (HBM), 1200 nits (peak)
Resolusi Layar
1170 x 2532 pixels
Kamera Belakang
12 MP, f/1.5, 26mm (wide), 1/1.7"", 1.9µm, dual pixel PDAF, sensor-shift OIS
12 MP, f/2.4, 13mm, 120˚ (ultrawide)

Kamera Depan
12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF

Audio
Stereo speakers
WLAN
Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot
Bluetooth
5.3, A2DP, LE
GPS
Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS
Sensor
Face ID, accelerometer, gyro, proximity, compass, barometer
Ultra Wideband (UWB) support
Emergency SOS via satellite (SMS sending/receiving)

Baterai
3279 mAh
Pengisian Daya
Fast charging, 50% in 30 min (advertised)
USB Power Delivery 2.0
MagSafe fast wireless charging 15W
Qi wireless charging 7.5W

Slot Memori Eksternal
No
Berat
172 gr
Dimensi
146.7 x 71.5 x 7.8 mm
Lainnya
Glass front (Corning-made glass), glass back (Corning-made glass), aluminum frame
USB Lightning, USB 2.0
Ceramic shiled glass
IP68 dust/water resistant (up to 6m for 30 mins)
4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), Cinematic mode (4K@30fps), stereo sound rec.

",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/10/28/ba2f9780-c4bc-4f77-a5a4-ce06590eb17e.jpg.webp?ect=4g,Rp12.931.000,5,Universe Store
Samsung Galaxy A04e 4/64GB 3/32GB Garansi Resmi Samsung A04 e Not A13,"Untuk Produk Xiaomi, Vivo, Realme, Oppo, Samsung kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti

Tersedia juga aksesoris kompatible dengan produk ini:
Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real
TWS: https://www.tokopedia.com/distriponsel/realme-buds-air-pro-garansi-resmi-realme-original-realme-tws
Powerbank: https://www.tokopedia.com/distriponsel/realme-powerbank-power-bank-2i-10000mah-quick-charge-dual-output

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
Ekstra Bubble: https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing
Packing Kayu: https://www.tokopedia.com/distriponsel/packing-kayu-untuk-handphone

Review Customer Distributor Ponsel :
https://www.tokopedia.com/distriponsel/review

Mengenai varian:
Non Bundle / Variant Warna = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus headset
Bundle Powerbank = Dapat bonus Realme Powerbank
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

Tersedia 2 Variant :
A04e : Samsung A04e 3/32GB Black, Blue, Copper
A03 Core : Samsung A03 Core 2/32GB Black, Blue, Bronze, Mint

""Perhatikan Variant Tercantum, Tidak Bisa Komplain Jika ada kesalahan Pemilihan Variant""

DISPLAY Type PLS LCD
Size 6.5 inches, 102.0 cm2 (~81.8% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM OS Android 12, One UI Core 4.1
CPU Octa-core
MEMORY Card slot microSDXC (dedicated slot)
Internal 32/64/128GB, 3/4GB RAM
MAIN CAMERA Dual 13 MP, f/2.2, (wide), AF
2 MP, f/2.4, (depth)
Features LED flash
Video 1080p@30fps
SELFIE CAMERA Single 5 MP, f/2.2
Video Yes
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, hotspot
Bluetooth 5.0, A2DP, LE
Positioning GPS
NFC No
Radio Unspecified
USB Yes
FEATURES Sensors Accelerometer, proximity
BATTERY Type",https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/11/7/3d7a04c3-3558-416b-ab2b-593364359575.jpg.webp?ect=4g,Rp1.002.000,4.9,Distributor Ponsel
MANGO iceland 30mILI ORIGINAL - 30mg,"ICELAND MANGO

Flavour : Mango Freeze
Nicotine : 30MG
Volume : 30ML
PG/VG : 50/50",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/8/5/7fa083cf-8f2a-4ea0-9324-3e1596aef122.jpg.webp?ect=4g,Rp92.000,4.9,Ar-Rasyid anyshop
Hp VIVO Y17 Android,"VIVO V15 RAM 8GB 256GB
GARANSI 1 TAHUN TOKO

✔Tubuh Ramping, Pegangan Ringan.
✔6,53 inci IPS LCD.
✔Dual SIM (Nano-SIM, dual stand-by)
✔8/256GB Kapasitas Tinggi.
✔Kamera HD Ponsel Cerdas.
✔LED flash, HDR, panorama.
✔Wi-Fi/Bluetooth/GPS/microUSB 2.0, USB On-The-Go/ radio FM.
✔Sidik jari (dipasang di belakang), akselerometer, gyro, proximity, kompas.
✔Li-Po 4000 mAh, tidak dapat dilepas.

➽JARINGAN
Teknologi: GSM/HSPA/LTE
Dimensi TUBUH: 161,2 x 75,9 x 8,5 mm (6,35 x 2,99 x 0,33 inci)
Berat: 189,5 g (6,70 oz)
Bangun: Kaca depan (Gorilla Glass 5), belakang plastik, bingkai plastik
SIM: Dual SIM (Nano-SIM, dual stand-by)
➽TAMPILAN
Jenis: IPS LCD
Ukuran: 6,53 inci, 104,7 cm2 (~85,6% rasio layar-ke-tubuh)
Resolusi: 1080 x 2340 piksel, rasio 19,5:9 (kepadatan ~395 ppi)
Perlindungan: Corning Gorilla Glass 5
➽PLATFORM
OS: Android 9.0 (Pie), Funtouch 9
Chipset: Mediatek MT6771 Helio P70 (12nm)
CPU: Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)
GPU: Mali-G72 MP3
➽MEMORY
Slot kartu: microSDXC (slot khusus)
Internal: 4+64 6+128 8+256
➽KAMERA UTAMA
Tunggal : 24 MP, f/1.8, 1/2.8"", 1.12µm, Dual Pixel PDAF
8 MP, f / 2.2, 13mm (ultrawide), 1/4,0 "", 1,12 m
5 MP, f / 2.4, (kedalaman)
Fitur: Lampu kilat LED, HDR, panorama
Video: 1080p@30fps
➽KAMERA SELFIE
Tunggal: Pop-up bermotor 32 MP, f/2.0, 26mm (lebar), 1/2.8"", 0.8µm
Video：1080p@30fps
➽SUARA
Pengeras suara: Ya
Jack 3.5mm Ya
➽KOMUNIKASI
WLAN: Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth: 4.2, A2DP, LE
GPS: Ya, dengan A-GPS, GLONASS, BDS
NFC: Tidak
Radio: Radio FM
USB: microUSB 2.0, USB On-The-Go
➽FITUR
Sensor: Sidik jari (dipasang di belakang), akselerometer, gyro, proximity, kompas
➽BATTERI
Jenis: Li-Po 4000 mAh, tidak dapat dilepas",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/11/20/d8c21137-ee75-4c74-b393-977ed0817db3.jpg.webp?ect=4g,Rp1.000.000,5,salahsiabk
Nokia 105 (2023) - Charcoal,"Nokia 105 (2023)
Kualitas yang membuat Anda tetap terhubung


• Didesain di Finlandia dengan kualitas & daya tahan tangguh yang telah diuji dengan ketat, membuat Anda tetap terhubung kapan pun. Baterai yang ditingkatkan 25% lebih besar dari versi sebelumnya membuat Anda tetap terhubung selama berminggu-minggu dalam keadaan siaga dan memungkinkan Anda berbicara dari matahari terbit hingga terbenam.

• Dengarkan di mana saja, kapan saja: Radio FM nirkabel memungkinkan Anda mendengarkan stasiun radio favorit tanpa headset.

• Dikemas dengan fitur: Senter untuk melihat saat hari berubah menjadi malam; game seperti Snake untuk menghibur Anda; simpan semua kontak dan obrolan Anda dengan ruang untuk 2000 nomor dan 500 pesan SMS.

SPESIFIKASI

• Jaringan: GSM 900/1800 
• OS: S30+
• Varian: Dual SIM
• CPU: MTK6261D
• Penyimpanan: RAM : 4MB | ROM: 4MB
• Layar: 1,8” (1.77”) QQVGA 
• Konektivitas/Sensor: Micro-USB (USB 1.1), 3.5mm AHJ
• Baterai: Baterai 1000 mAh 
• Audio: FM Radio (Nirkabel)
• Senter: Ada
• Dimensi: 115.07*49.40*14.45mm 
Berat: tanpa baterai 57.3g, dengan baterai 78.7g
• Tipe SIM Card: 2FF (Mini SIM)
• Waktu Bicara & Siaga: Sampai 12 jam waktu bicara / Sampai 22 hari waktu siaga
• Game & Konten: Snake | Tetris, Racing Attack, Doodle Jump, Blackjack, Arrow Master, Crossy Road (coba dan beli)
• Di dalam kotak:
Nokia 105 (2023)
Panduan
Charger

Dapatkan poin MyEraspace setiap pembelian di ""Nokia Mobile Official"" dengan cara berikut:
1. Daftar menjadi member atau Login di eraspace.com
2. Kunjungi eraspace.com/myeraspace/claim-transaction, lalu pilih Klaim Transaksi
3. Masukkan No Invoice dari Tokopedia
Note : Alamat email yang digunakan untuk transaksi di ""Nokia Mobile Official"" harus sama dengan email yang didaftarkan di MyEraspace",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/8/22/b4d04567-b66e-492e-a96d-502bc5fe6277.png.webp?ect=4g,Rp275.000,,Nokia Mobile Official
"handphone oppo a37 - Putih, 0","Oppo A37 merupakan smartphone populer yang dikembangkan oleh perusahaan Oppo Electronics Corp asal Cina yang rilis pada tahun 2016. Smartphone ini memiliki layar berukuran 5.0 inci dengan tipe layar IPS LCD. Memiliki dimensi 143.1 x 71 x 7.7 mm dengan berat 136 g membuat smartphone ini nyaman digenggam bahkan dengan satu tangan sekalipun. Desain Oppo A37 memiliki tampilan elegan dan menawan yang hadir dalam varian warna gold ataupun rose gold. Untuk dapur pacunya, Oppo A37 dipersenjatai chipset Qualcomm MSM8916 Snapdragon 410 (28 nm) dengan prosesor Quad-core 1.2 GHz Cortex-A53. Sehingga dengan spesifikasi dapur pacu tersebut Oppo A37 mampu memiliki kinerja atau performa cukup maksimal dan baik. Dari segi fotografi, terdapat satu kamera pada bagian belakang dengan resolusi 8 MP sedangkan pada bagian depan terdapat kamera selfie dengan resolusi 15 MP.  Terdapat berbagai fitur pada kameranya seperti Ultra-HD, LED flash, autofocus, panorama, touch focus, face detection, scene mode, dan fitur beautify 4.0. Smartphone ini dibekali baterai berkapasitas cukup besar yaitu 2630 mAh.
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/6/23/724b32f4-19df-4393-935a-6a4f553a09aa.jpg.webp?ect=4g,Rp1.000.000,,BEEPIMPLE
nokia 105 new 2019 garansi resmi,"tambahan bubble
https://tokopedia.link/FNeBihlOctb

note
varian HITAM warna pink ya
100% baru
100% garansi resmi
#####REKOMENDASI Sekilo ISI 5 ya kak. Bs 6u tp otimatis jd tipis buble
varian TAM garansi tam.wraping polos ya kk sekarang tp ada segel

NETWORK Technology
GSM
SIM Dual SIM (Mini-SIM, dual stand-by)
Size 1.77 inches, 9.7 cm2 (~16.6% screen-to-body ratio)
MEMORY Card slot No
Internal 4MB 4MB RAM
CAMERA No
BATTERY Removable Li-Ion 800 mAh battery",https://images.tokopedia.net/img/cache/500-square/product-1/2019/12/19/2375085/2375085_79aa3a81-9152-4416-b48d-8c27d2c33153_959_959.jpg.webp?ect=4g,Rp250.000,5,hapehapeku21
Itel S23 Plus s23+ ( 8Gb / 256Gb ) Garansi Resmi by Itel Indonesia,"Baru dan Segel ~
Garansi Resmi ~
IMEI Terdaftar ~



NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2023, September 19
Status Available. Released 2023, September 19
BODY Dimensions 7.9 mm thickness
Weight 178 g (6.28 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type AMOLED, 500 nits (peak)
Size 6.78 inches, 111.0 cm2
Resolution 1080 x 2400 pixels, 20:9 ratio (~388 ppi density)
Protection Corning Gorilla Glass 5
Always-on display
PLATFORM OS Android 13, itel OS 13
Chipset Unisoc Tiger T616 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G57 MP1
MEMORY Card slot Unspecified
Internal 128GB 4GB RAM, 256GB 8GB RAM
UFS 2.0
MAIN CAMERA Dual 50 MP, f/1.6, (wide), AF
0.08 MP
Features LED flash
Video 1080p@30fps
SELFIE CAMERA Single 32 MP
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Yes
Bluetooth Yes
Positioning GPS
NFC Yes
Radio Unspecified
USB USB Type-C 2.0, OTG
FEATURES Sensors Fingerprint (under display, optical); unspecified sensors
BATTERY Type Li-Po 5000 mAh, non-removable
Charging 18W wired",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/27/3c5eea8e-f21e-44a7-aa03-a02089c31e51.jpg.webp?ect=4g,Rp2.149.000,4.9,Ini Toko Budi
(IBOX) iPhone 12 64GB 128GB 256GB Garansi Resmi 1 Tahun 64 128 256 GB,"Mau ORDER iPhone 14?
https://www.tokopedia.com/putragroup/etalase/apple-iphone-14

PASTI READY - ORIGINAL - BRAND NEW

Iphone 12
Layar : 6.1 inch
Memori : 64 GB - 128 GB - 256 GB
Warna : Red - Blue - Black - White - Green - Purple

- Garansi Resmi Apple Indonesia 1 Tahun
- Imei Terdaftar di Kemenperin
- BNIB (Brand New In Box) - Segel Greenpeel
- Di Dalam box: Unit iPhone + USB-C to Lightning Cable

Baca ulasan2 pembeli lain nya biar kalian yakin belanja disini :
https://www.tokopedia.com/putragroup/review

Sekilas info Putra Group :

1. Positif review 99 % dr 100 % kepuasan customer
2. Sudah melayani 15,000 ++ customer secara online
3. Garansi Resmi Apple 1 Tahun
4. Brand new - Original - Segel
5. After sales yg siap melayani anda selama 24 jam

Premium Tempered Glass
https://www.tokopedia.com/putragroup/premium-tempered-glass-iphone-12-12-mini-12-pro-12-pro-max-12-mini

Apple Airtag
https://www.tokopedia.com/putragroup/resmi-apple-airtag-airtags-air-tag-air-tags-garansi-resmi-apple-1-pack

Apple 20W USB Fast Charger- C Power Adapter
https://www.tokopedia.com/putragroup/original-apple-20w-20-w-fast-charging-usb-c-power-adapter-segel

MagSafe Wireless Charger
https://www.tokopedia.com/putragroup/apple-magsafe-charger-20w-wireless-charging-mag-safe-for-iphone-12

Clear Case Iphone 12
https://www.tokopedia.com/putragroup/iphone-12-pro-max-12-pro-12-pro-12-clear-case-support-with-magsafe-12-mini

Silicone Case Iphone 12 :
https://www.tokopedia.com/putragroup/iphone-12-pro-max-12-pro-12-mini-12-silicone-case-support-magsafe-12-cyprus-green

Leather Case Iphone 12:
https://www.tokopedia.com/putragroup/iphone-12-pro-max-12-pro-12-mini-12-leather-case-support-magsafe-12-black

**Catatan Garansi Resmi**

TIDAK ADA Garansi Toko, segala bentuk kerusakan saat produk diterima langsung claim ke service center. Membeli = Setuju",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/13/0557dc7b-4c82-4a21-81b1-8c5c31cae214.jpg.webp?ect=4g,Rp9.759.000,5,Putra Group
itel S23 90Hz 5000mAh 8+128GB/ 8+256GB GARANSI RESMI,"itel S23 RAM 16GB (8GB+8GB) 90Hz 5000mAh GARANSI RESMI
Super Smooth and Colorful

Dapat Berubah Warna*

Baterai : 5000mAh Kapasitas Besar
Layar : 6,6 HD 90 Hz + Waterdrop Display
RAM : 16 GB (8GB + 8GB)
ROM ：128GB/ 256GB
2G/3G/4G LTE
Kamera Belakang : 50MP
Kamera Depan : 8MP
10W Type-C
GARANSI RESMI itel


Paket Dalam Box :
1 Unit itel S23, 1 x Adaptor Charger, 1 x Cable Data USB Type - C, 1 x SIM Ejector, 1 x Case, 1 x Warranty Card, 1 x User Guide

Syarat & Ketentuan Komplain Produk:
1. Mohon untuk bisa melakukan Video Unboxing (Pembukaan Paket), Foto Penerimaan Produk, Foto Resi dan Label Pengiriman saat paket berhasil diterima sehingga jika ada Kerusakan, Kekurangan Produk/Hadiah, atau Ketidaksesuaian Produk yang diterima bisa dilakukan validasi melalui kelengkapan tersebut.
2. Jika tidak ada atau hanya memiliki salah satu dari kelengkapan yang disebutkan, maka segala bentuk komplain yang masuk tidak bisa ditindak lanjuti atau dianggap tidak sah.
*kecuali: memang ada kesalahan dari sisi Penjual
3. Kerusakan packaging hanya pada bagian luar (bagian dalam utuh, produk tidak ada kerusakan/kekurangan, dll) disebabkan penanganan paket dari Pihak Jasa Ekspedisi yang kurang baik. Diharapkan agar Pembeli bisa melakukan komplain langsung ke Pihak Jasa Ekspedisi terkait.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/6/1/2e9bbcb2-f89c-4f7e-a079-ebb61b042765.jpg.webp?ect=4g,Rp1.356.000,,Itel Official Store
Itel S23 8/256 GB & 8/128 GB (8+8GB) RAM 16GB Garansi Resmi,"Selama Iklan Aktif (READY STOCK) Langsung Di Order.
Garansi Resmi 1 Tahun ITEL Indonesia
Barang Terdaftar Resmi di Pusat ITEL
(Garansi Bisa di Claim di Seluruh Service Center ITEL Indonesia)

100% Fresh Baru Imei Terdaftar Di Databse Kominfo
100% Garansi Resmi Xiaomi Indonesia
Packing Aman Menggunakan Bubble + Dus BARU Bukan Bekas Pakai
Pengiriman SETIAP HARI Tidak Ada Libur Max Jam 18:00

itel S23 RAM 16GB (8GB+8GB) 90Hz 5000mAh GARANSI RESMI
Super Smooth and Colorful

Dapat Berubah Warna*

Baterai : 5000mAh Kapasitas Besar
Layar : 6,6 HD 90 Hz + Waterdrop Display
RAM : 16 GB (8GB + 8GB) / RAM 8GB (4GB+4GB)
2G/3G/4G LTE
Kamera Belakang : 50MP
Kamera Depan : 8MP
10W Type-C
GARANSI RESMI itel


Paket Dalam Box :
1 Unit itel S23, 1 x Adaptor Charger, 1 x Cable Data USB Type - C, 1 x SIM Ejector, 1 x Case, 1 x Warranty Card, 1 x User Guide
Bila warna yang di pilih habis maka kami akan kirim warna rondom ya terima kasih!",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/7/27/d03e2bc7-31ca-497a-899c-708625b218e3.jpg.webp?ect=4g,Rp1.225.000,5,NEW ERA PONSEL
(RESMI) Samsung Galaxy S22 Ultra S22+ Plus S22 512GB 256GB 128GB SEIN,"Order S23 disini
https://www.tokopedia.com/putragroup/resmi-samsung-galaxy-s23-ultra-s23-plus-s23-1tb-512gb-256gb-128gb-s23-256gb-cream?extParam=whid%3D7006

READY STOCK SIAP KIRIM (LIMITED STOCK)

Product : Samsung Galaxy S22 Series

- Garansi Resmi SEIN Indonesia
- IMEI Tembus di Kemenperin pastinya
- In the Box : Unit + Usb C Only ( not include adapter + earphone )
- Sudah Support 5G

Baca Ulasan kami disini :
https://www.tokopedia.com/putragroup/review

Sekilas info Putra Group :

1. Positif review 99 % dr 100 % kepuasan customer
2. Sudah melayani 15,000 ++ customer secara online
3. Garansi Resmi Samsung Indonesia 1 Tahun
4. Brand new - Original - Segel
5. After sales yg siap melayani anda selama 24 jam

Variant :
S22 128GB 8GB : Black / White / Pink / Green - 6.1"" inch
S22 256GB 8GB : Black / White / Pink / Green - 6.1"" inch
S22 Plus 128GB 8GB : Black / White / Pink / Green - 6.7"" inch
S22 Plus 256GB 8GB : Black / White / Pink / Green - 6.7"" inch
S22 Ultra 128GB 8GB : Burgundy / Black / White / Green - 6.8"" inch
S22 Ultra 256GB 12GB : Burgundy / Black / White / Green - 6.8"" inch
S22 Ultra 512GB 12GB : Burgundy / Black / White / Green - 6.8"" inch

Samsung S22 Aksesoris
https://www.tokopedia.com/putragroup/etalase/samsung-s22-acc

Samsung Adapter
https://www.tokopedia.com/putragroup/etalase/samsung-adapter

Samsung Galaxy Buds
https://www.tokopedia.com/putragroup/etalase/samsung-buds

Samsung Watch
https://www.tokopedia.com/putragroup/etalase/samsung-watch

Other Samsung Acc
https://www.tokopedia.com/putragroup/etalase/other-samsung-acc",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/25/b994967e-e709-4249-ac53-ebdc4ddc4c1f.jpg.webp?ect=4g,Rp8.799.000,5,Putra Group
